  240,19971020,   -1
  240,19971021,    0
  240,19971022,    0
  240,19971023,   -1
  240,19971024,    6
  240,19971025,   16
  240,19971026,   16
  240,19971027,    0
  240,19971028,    0
  240,19971029,    0
  240,19971030,    0
  240,19971031,    0
  240,19971101,    0
  240,19971102,    1
  240,19971103,    0
  240,19971104,   14
  240,19971105,   10
  240,19971106,   16
  240,19971107,   75
  240,19971108,   16
  240,19971109,    8
  240,19971110,    3
  240,19971111,    2
  240,19971112,    0
  240,19971113,    0
  240,19971114,    1
  240,19971115,   30
  240,19971116,   -1
  240,19971117,    0
  240,19971118,    0
  240,19971119,   -1
  240,19971120,   85
  240,19971121,   -1
  240,19971122,    0
  240,19971123,   -1
  240,19971124,   -1
  240,19971125,    0
  240,19971126,   -1
  240,19971127,   94
  240,19971128,   33
  240,19971129,   34
  240,19971130,   18
  240,19971201,    2
  240,19971202,    0
  240,19971203,   -1
  240,19971204,   -1
  240,19971205,   22
  240,19971206,   74
  240,19971207,   -1
  240,19971208,    4
  240,19971209,   97
  240,19971210,  140
  240,19971211,   20
  240,19971212,   45
  240,19971213,    1
  240,19971214,   16
  240,19971215,    0
  240,19971216,    0
  240,19971217,   -1
  240,19971218,    1
  240,19971219,   14
  240,19971220,    0
  240,19971221,    1
  240,19971222,    0
  240,19971223,    6
  240,19971224,  112
  240,19971225,   62
  240,19971226,   30
  240,19971227,   35
  240,19971228,   79
  240,19971229,   19
  240,19971230,    0
  240,19971231,   32
  240,19980101,   24
  240,19980102,  114
  240,19980103,  115
  240,19980104,   62
  240,19980105,   82
  240,19980106,   34
  240,19980107,   82
  240,19980108,   31
  240,19980109,    0
  240,19980110,    0
  240,19980111,    0
  240,19980112,    0
  240,19980113,   -1
  240,19980114,   12
  240,19980115,   13
  240,19980116,   29
  240,19980117,    7
  240,19980118,  137
  240,19980119,  124
  240,19980120,    9
  240,19980121,    0
  240,19980122,    0
  240,19980123,    0
  240,19980124,   -1
  240,19980125,    0
  240,19980126,    0
  240,19980127,   -1
  240,19980128,    7
  240,19980129,   10
  240,19980130,    4
  240,19980131,    3
  240,19980201,    0
  240,19980202,   44
  240,19980203,    1
  240,19980204,   -1
  240,19980205,    0
  240,19980206,    0
  240,19980207,   28
  240,19980208,    0
  240,19980209,    0
  240,19980210,    0
  240,19980211,    0
  240,19980212,    0
  240,19980213,    0
  240,19980214,    0
  240,19980215,    0
  240,19980216,    6
  240,19980217,    0
  240,19980218,    0
  240,19980219,    0
  240,19980220,    0
  240,19980221,   70
  240,19980222,    3
  240,19980223,    7
  240,19980224,    0
  240,19980225,    0
  240,19980226,    0
  240,19980227,    1
  240,19980228,   60
  240,19980301,    7
  240,19980302,   34
  240,19980303,  154
  240,19980304,   39
  240,19980305,   84
  240,19980306,  322
  240,19980307,  208
  240,19980308,   -1
  240,19980309,   -1
  240,19980310,    2
  240,19980311,   76
  240,19980312,    1
  240,19980313,    5
  240,19980314,    4
  240,19980315,    0
  240,19980316,    0
  240,19980317,    0
  240,19980318,    0
  240,19980319,    0
  240,19980320,    7
  240,19980321,   -1
  240,19980322,   -1
  240,19980323,   -1
  240,19980324,    0
  240,19980325,    0
  240,19980326,   72
  240,19980327,    0
  240,19980328,    0
  240,19980329,   -1
  240,19980330,    0
  240,19980331,    0
  240,19980401,   13
  240,19980402,   36
  240,19980403,   70
  240,19980404,   83
  240,19980405,   30
  240,19980406,   13
  240,19980407,   39
  240,19980408,    2
  240,19980409,   33
  240,19980410,   12
  240,19980411,    2
  240,19980412,    4
  240,19980413,   81
  240,19980414,   80
  240,19980415,   78
  240,19980416,   28
  240,19980417,    3
  240,19980418,    9
  240,19980419,   -1
  240,19980420,   43
  240,19980421,    2
  240,19980422,    0
  240,19980423,   18
  240,19980424,   27
  240,19980425,   88
  240,19980426,    0
  240,19980427,   49
  240,19980428,    4
  240,19980429,    0
  240,19980430,   -1
  240,19980501,   -1
  240,19980502,   43
  240,19980503,    0
  240,19980504,    0
  240,19980505,    9
  240,19980506,   18
  240,19980507,   -1
  240,19980508,    0
  240,19980509,    0
  240,19980510,    0
  240,19980511,    0
  240,19980512,    0
  240,19980513,    0
  240,19980514,    0
  240,19980515,    0
  240,19980516,    0
  240,19980517,    0
  240,19980518,    0
  240,19980519,    0
  240,19980520,   -1
  240,19980521,   -1
  240,19980522,   -1
  240,19980523,    3
  240,19980524,   10
  240,19980525,    1
  240,19980526,   48
  240,19980527,    8
  240,19980528,   60
  240,19980529,  156
  240,19980530,   -1
  240,19980531,    2
  240,19980601,    0
  240,19980602,  146
  240,19980603,   51
  240,19980604,   -1
  240,19980605,   74
  240,19980606,  121
  240,19980607,    8
  240,19980608,    7
  240,19980609,  181
  240,19980610,   18
  240,19980611,  324
  240,19980612,  103
  240,19980613,    0
  240,19980614,   34
  240,19980615,   56
  240,19980616,    3
  240,19980617,    2
  240,19980618,   90
  240,19980619,    6
  240,19980620,    0
  240,19980621,    7
  240,19980622,    0
  240,19980623,   25
  240,19980624,    1
  240,19980625,  127
  240,19980626,    0
  240,19980627,  130
  240,19980628,   29
  240,19980629,    6
  240,19980630,   92
  240,19980701,    2
  240,19980702,   -1
  240,19980703,    0
  240,19980704,    2
  240,19980705,    8
  240,19980706,    1
  240,19980707,   29
  240,19980708,   18
  240,19980709,   -1
  240,19980710,    2
  240,19980711,    2
  240,19980712,  125
  240,19980713,   -1
  240,19980714,    8
  240,19980715,    3
  240,19980716,  155
  240,19980717,   48
  240,19980718,    5
  240,19980719,    0
  240,19980720,   -1
  240,19980721,   20
  240,19980722,    0
  240,19980723,   -1
  240,19980724,    0
  240,19980725,    0
  240,19980726,    0
  240,19980727,   12
  240,19980728,    0
  240,19980729,  295
  240,19980730,  148
  240,19980731,   17
  240,19980801,   11
  240,19980802,   -1
  240,19980803,    9
  240,19980804,   53
  240,19980805,    0
  240,19980806,    0
  240,19980807,    0
  240,19980808,    0
  240,19980809,    0
  240,19980810,    0
  240,19980811,    0
  240,19980812,    0
  240,19980813,   -1
  240,19980814,   -1
  240,19980815,   -1
  240,19980816,    0
  240,19980817,   -1
  240,19980818,   -1
  240,19980819,    0
  240,19980820,   -1
  240,19980821,  274
  240,19980822,   11
  240,19980823,  192
  240,19980824,   81
  240,19980825,    2
  240,19980826,  133
  240,19980827,   41
  240,19980828,    2
  240,19980829,   57
  240,19980830,   19
  240,19980831,    0
  240,19980901,   30
  240,19980902,   77
  240,19980903,  101
  240,19980904,    0
  240,19980905,   79
  240,19980906,    1
  240,19980907,   11
  240,19980908,   36
  240,19980909,   92
  240,19980910,  104
  240,19980911,    6
  240,19980912,   33
  240,19980913,  145
  240,19980914,  501
  240,19980915,   92
  240,19980916,   74
  240,19980917,   46
  240,19980918,   -1
  240,19980919,   18
  240,19980920,    0
  240,19980921,    0
  240,19980922,    0
  240,19980923,    0
  240,19980924,    0
  240,19980925,    2
  240,19980926,   -1
  240,19980927,   12
  240,19980928,    0
  240,19980929,   -1
  240,19980930,   28
  240,19981001,   -1
  240,19981002,    0
  240,19981003,    4
  240,19981004,   10
  240,19981005,   20
  240,19981006,   -1
  240,19981007,   35
  240,19981008,  195
  240,19981009,   36
  240,19981010,   92
  240,19981011,   82
  240,19981012,   88
  240,19981013,   14
  240,19981014,   15
  240,19981015,   -1
  240,19981016,    1
  240,19981017,   82
  240,19981018,    4
  240,19981019,    8
  240,19981020,   55
  240,19981021,   31
  240,19981022,   -1
  240,19981023,   52
  240,19981024,  166
  240,19981025,   87
  240,19981026,   45
  240,19981027,  178
  240,19981028,   92
  240,19981029,   15
  240,19981030,  109
  240,19981031,   64
  240,19981101,   98
  240,19981102,   92
  240,19981103,  209
  240,19981104,  130
  240,19981105,   34
  240,19981106,    3
  240,19981107,    0
  240,19981108,  123
  240,19981109,   80
  240,19981110,  111
  240,19981111,    3
  240,19981112,    1
  240,19981113,   85
  240,19981114,   15
  240,19981115,    5
  240,19981116,   -1
  240,19981117,   -1
  240,19981118,   31
  240,19981119,    0
  240,19981120,    0
  240,19981121,    0
  240,19981122,    0
  240,19981123,    0
  240,19981124,    0
  240,19981125,   -1
  240,19981126,   52
  240,19981127,    5
  240,19981128,   11
  240,19981129,   68
  240,19981130,   -1
  240,19981201,    0
  240,19981202,   -1
  240,19981203,   -1
  240,19981204,   24
  240,19981205,   35
  240,19981206,   17
  240,19981207,    4
  240,19981208,   17
  240,19981209,   70
  240,19981210,    0
  240,19981211,   11
  240,19981212,  184
  240,19981213,    3
  240,19981214,   30
  240,19981215,  205
  240,19981216,    0
  240,19981217,    0
  240,19981218,   10
  240,19981219,   64
  240,19981220,    7
  240,19981221,   18
  240,19981222,    3
  240,19981223,    2
  240,19981224,   41
  240,19981225,  121
  240,19981226,   63
  240,19981227,   40
  240,19981228,   14
  240,19981229,    0
  240,19981230,    0
  240,19981231,   -1
  240,19990101,    0
  240,19990102,   77
  240,19990103,   53
  240,19990104,   52
  240,19990105,   16
  240,19990106,   -1
  240,19990107,   44
  240,19990108,   33
  240,19990109,    0
  240,19990110,    0
  240,19990111,    3
  240,19990112,   94
  240,19990113,   51
  240,19990114,   32
  240,19990115,   37
  240,19990116,   45
  240,19990117,    0
  240,19990118,   -1
  240,19990119,   30
  240,19990120,   14
  240,19990121,   11
  240,19990122,    0
  240,19990123,    0
  240,19990124,   31
  240,19990125,   15
  240,19990126,   99
  240,19990127,   57
  240,19990128,   55
  240,19990129,    0
  240,19990130,    0
  240,19990131,    0
  240,19990201,   -1
  240,19990202,    0
  240,19990203,   -1
  240,19990204,   -1
  240,19990205,   38
  240,19990206,   70
  240,19990207,   80
  240,19990208,   62
  240,19990209,   22
  240,19990210,   16
  240,19990211,    0
  240,19990212,    0
  240,19990213,    0
  240,19990214,    5
  240,19990215,    4
  240,19990216,   17
  240,19990217,   26
  240,19990218,    4
  240,19990219,   53
  240,19990220,    0
  240,19990221,   43
  240,19990222,   78
  240,19990223,   23
  240,19990224,    1
  240,19990225,   15
  240,19990226,   27
  240,19990227,   26
  240,19990228,    5
  240,19990301,  213
  240,19990302,  177
  240,19990303,   12
  240,19990304,   41
  240,19990305,   22
  240,19990306,   39
  240,19990307,   46
  240,19990308,   13
  240,19990309,    2
  240,19990310,    1
  240,19990311,    0
  240,19990312,    0
  240,19990313,    0
  240,19990314,    0
  240,19990315,    0
  240,19990316,   14
  240,19990317,   13
  240,19990318,   69
  240,19990319,    2
  240,19990320,   -1
  240,19990321,   62
  240,19990322,   28
  240,19990323,   67
  240,19990324,    0
  240,19990325,    2
  240,19990326,   56
  240,19990327,    0
  240,19990328,    0
  240,19990329,    0
  240,19990330,   38
  240,19990331,    0
  240,19990401,    0
  240,19990402,    0
  240,19990403,  160
  240,19990404,    0
  240,19990405,    3
  240,19990406,   25
  240,19990407,    7
  240,19990408,   -1
  240,19990409,   -1
  240,19990410,   12
  240,19990411,   -1
  240,19990412,   82
  240,19990413,   44
  240,19990414,   53
  240,19990415,    9
  240,19990416,    0
  240,19990417,   33
  240,19990418,   -1
  240,19990419,   14
  240,19990420,   24
  240,19990421,   63
  240,19990422,   26
  240,19990423,   -1
  240,19990424,    5
  240,19990425,    0
  240,19990426,    0
  240,19990427,    0
  240,19990428,    0
  240,19990429,   -1
  240,19990430,    0
  240,19990501,   -1
  240,19990502,    0
  240,19990503,    0
  240,19990504,    0
  240,19990505,   77
  240,19990506,   78
  240,19990507,   40
  240,19990508,    2
  240,19990509,    0
  240,19990510,   25
  240,19990511,    4
  240,19990512,   -1
  240,19990513,    0
  240,19990514,   -1
  240,19990515,    0
  240,19990516,    1
  240,19990517,    0
  240,19990518,    0
  240,19990519,   -1
  240,19990520,   17
  240,19990521,   27
  240,19990522,    4
  240,19990523,    0
  240,19990524,    1
  240,19990525,   -1
  240,19990526,    0
  240,19990527,    0
  240,19990528,   -1
  240,19990529,   -1
  240,19990530,   20
  240,19990531,    6
  240,19990601,    0
  240,19990602,  108
  240,19990603,   28
  240,19990604,   74
  240,19990605,   83
  240,19990606,   34
  240,19990607,   59
  240,19990608,  132
  240,19990609,    0
  240,19990610,    1
  240,19990611,   16
  240,19990612,    0
  240,19990613,   -1
  240,19990614,    0
  240,19990615,    0
  240,19990616,    0
  240,19990617,   -1
  240,19990618,    0
  240,19990619,    0
  240,19990620,   52
  240,19990621,   11
  240,19990622,   -1
  240,19990623,    7
  240,19990624,    4
  240,19990625,    0
  240,19990626,    0
  240,19990627,   95
  240,19990628,   51
  240,19990629,  248
  240,19990630,   10
  240,19990701,    6
  240,19990702,   -1
  240,19990703,   44
  240,19990704,  137
  240,19990705,   49
  240,19990706,   37
  240,19990707,   -1
  240,19990708,    0
  240,19990709,    0
  240,19990710,    0
  240,19990711,    0
  240,19990712,    0
  240,19990713,   -1
  240,19990714,   11
  240,19990715,   12
  240,19990716,    0
  240,19990717,    0
  240,19990718,    0
  240,19990719,   -1
  240,19990720,   16
  240,19990721,    8
  240,19990722,   51
  240,19990723,   -1
  240,19990724,    0
  240,19990725,    0
  240,19990726,    0
  240,19990727,    0
  240,19990728,    0
  240,19990729,    0
  240,19990730,    0
  240,19990731,    0
  240,19990801,    0
  240,19990802,    0
  240,19990803,   -1
  240,19990804,    0
  240,19990805,   21
  240,19990806,    0
  240,19990807,  159
  240,19990808,    6
  240,19990809,   18
  240,19990810,  178
  240,19990811,    0
  240,19990812,    0
  240,19990813,    1
  240,19990814,  151
  240,19990815,   -1
  240,19990816,   61
  240,19990817,   25
  240,19990818,  265
  240,19990819,  142
  240,19990820,   63
  240,19990821,    2
  240,19990822,    0
  240,19990823,    0
  240,19990824,   -1
  240,19990825,    7
  240,19990826,   16
  240,19990827,    0
  240,19990828,    0
  240,19990829,    0
  240,19990830,    0
  240,19990831,    2
  240,19990901,    0
  240,19990902,    0
  240,19990903,    0
  240,19990904,    0
  240,19990905,    0
  240,19990906,    0
  240,19990907,   -1
  240,19990908,    0
  240,19990909,    0
  240,19990910,    0
  240,19990911,    0
  240,19990912,    0
  240,19990913,   -1
  240,19990914,   -1
  240,19990915,   73
  240,19990916,    3
  240,19990917,    7
  240,19990918,    0
  240,19990919,    2
  240,19990920,   16
  240,19990921,    9
  240,19990922,   97
  240,19990923,   16
  240,19990924,   43
  240,19990925,   -1
  240,19990926,  296
  240,19990927,   70
  240,19990928,   30
  240,19990929,  162
  240,19990930,  260
  240,19991001,   60
  240,19991002,   40
  240,19991003,  149
  240,19991004,  213
  240,19991005,   20
  240,19991006,    6
  240,19991007,  114
  240,19991008,   76
  240,19991009,    5
  240,19991010,    1
  240,19991011,   10
  240,19991012,    0
  240,19991013,    0
  240,19991014,   -1
  240,19991015,    0
  240,19991016,    0
  240,19991017,    0
  240,19991018,    0
  240,19991019,    0
  240,19991020,    0
  240,19991021,    6
  240,19991022,  125
  240,19991023,   -1
  240,19991024,    7
  240,19991025,   -1
  240,19991026,    3
  240,19991027,    0
  240,19991028,   -1
  240,19991029,    0
  240,19991030,   34
  240,19991031,    0
  240,19991101,    6
  240,19991102,   -1
  240,19991103,   -1
  240,19991104,    0
  240,19991105,   11
  240,19991106,  247
  240,19991107,   34
  240,19991108,   31
  240,19991109,    3
  240,19991110,   -1
  240,19991111,    0
  240,19991112,    0
  240,19991113,   -1
  240,19991114,    4
  240,19991115,    0
  240,19991116,   53
  240,19991117,  151
  240,19991118,   77
  240,19991119,   42
  240,19991120,    6
  240,19991121,   14
  240,19991122,   30
  240,19991123,   -1
  240,19991124,   -1
  240,19991125,   26
  240,19991126,    0
  240,19991127,   21
  240,19991128,    0
  240,19991129,    3
  240,19991130,    1
  240,19991201,   -1
  240,19991202,    1
  240,19991203,   63
  240,19991204,   41
  240,19991205,   15
  240,19991206,   19
  240,19991207,   72
  240,19991208,   18
  240,19991209,   11
  240,19991210,   28
  240,19991211,  164
  240,19991212,   64
  240,19991213,  142
  240,19991214,  103
  240,19991215,   48
  240,19991216,    3
  240,19991217,  117
  240,19991218,    0
  240,19991219,   30
  240,19991220,    2
  240,19991221,    0
  240,19991222,   26
  240,19991223,   46
  240,19991224,  147
  240,19991225,   33
  240,19991226,  238
  240,19991227,   42
  240,19991228,   23
  240,19991229,   43
  240,19991230,   25
  240,19991231,    0
  240,20000101,   11
  240,20000102,   -1
  240,20000103,  107
  240,20000104,   43
  240,20000105,    0
  240,20000106,   19
  240,20000107,    0
  240,20000108,   23
  240,20000109,    0
  240,20000110,    0
  240,20000111,    0
  240,20000112,    0
  240,20000113,   -1
  240,20000114,   -1
  240,20000115,    0
  240,20000116,    3
  240,20000117,    1
  240,20000118,    4
  240,20000119,    1
  240,20000120,   12
  240,20000121,    3
  240,20000122,   68
  240,20000123,    1
  240,20000124,    0
  240,20000125,   17
  240,20000126,    2
  240,20000127,    0
  240,20000128,   11
  240,20000129,  110
  240,20000130,    1
  240,20000131,   37
  240,20000201,   40
  240,20000202,   47
  240,20000203,    0
  240,20000204,   15
  240,20000205,    0
  240,20000206,    5
  240,20000207,   82
  240,20000208,   72
  240,20000209,   -1
  240,20000210,   99
  240,20000211,    0
  240,20000212,   53
  240,20000213,    0
  240,20000214,   20
  240,20000215,   11
  240,20000216,   86
  240,20000217,    5
  240,20000218,   74
  240,20000219,    8
  240,20000220,   -1
  240,20000221,    8
  240,20000222,    0
  240,20000223,    3
  240,20000224,  133
  240,20000225,   68
  240,20000226,    0
  240,20000227,    0
  240,20000228,   51
  240,20000229,   88
  240,20000301,   28
  240,20000302,  141
  240,20000303,   77
  240,20000304,   53
  240,20000305,    4
  240,20000306,    0
  240,20000307,   35
  240,20000308,   85
  240,20000309,   16
  240,20000310,   14
  240,20000311,   -1
  240,20000312,    0
  240,20000313,   -1
  240,20000314,   10
  240,20000315,   12
  240,20000316,    1
  240,20000317,   -1
  240,20000318,   19
  240,20000319,    0
  240,20000320,    0
  240,20000321,    0
  240,20000322,    0
  240,20000323,    0
  240,20000324,   86
  240,20000325,   80
  240,20000326,  134
  240,20000327,    9
  240,20000328,   -1
  240,20000329,    0
  240,20000330,   -1
  240,20000331,   -1
  240,20000401,   -1
  240,20000402,    9
  240,20000403,    2
  240,20000404,   19
  240,20000405,   -1
  240,20000406,    0
  240,20000407,    0
  240,20000408,    0
  240,20000409,    0
  240,20000410,    0
  240,20000411,   -1
  240,20000412,   44
  240,20000413,   53
  240,20000414,    1
  240,20000415,   80
  240,20000416,   15
  240,20000417,  113
  240,20000418,    0
  240,20000419,    0
  240,20000420,   -1
  240,20000421,   17
  240,20000422,   54
  240,20000423,   28
  240,20000424,    0
  240,20000425,   -1
  240,20000426,   -1
  240,20000427,   -1
  240,20000428,    0
  240,20000429,   10
  240,20000430,    2
  240,20000501,   -1
  240,20000502,   -1
  240,20000503,   -1
  240,20000504,    0
  240,20000505,    0
  240,20000506,    0
  240,20000507,   -1
  240,20000508,    7
  240,20000509,   -1
  240,20000510,    0
  240,20000511,    0
  240,20000512,    0
  240,20000513,    0
  240,20000514,    0
  240,20000515,    0
  240,20000516,  183
  240,20000517,   11
  240,20000518,   53
  240,20000519,   12
  240,20000520,    4
  240,20000521,   72
  240,20000522,   -1
  240,20000523,   48
  240,20000524,   77
  240,20000525,   56
  240,20000526,   58
  240,20000527,    7
  240,20000528,  199
  240,20000529,   40
  240,20000530,   24
  240,20000531,    0
  240,20000601,   23
  240,20000602,    0
  240,20000603,   38
  240,20000604,   -1
  240,20000605,   33
  240,20000606,   32
  240,20000607,   -1
  240,20000608,    0
  240,20000609,    0
  240,20000610,    2
  240,20000611,    0
  240,20000612,   -1
  240,20000613,    6
  240,20000614,   65
  240,20000615,   -1
  240,20000616,    0
  240,20000617,    0
  240,20000618,    0
  240,20000619,    0
  240,20000620,   22
  240,20000621,   -1
  240,20000622,    8
  240,20000623,   55
  240,20000624,   29
  240,20000625,   16
  240,20000626,   -1
  240,20000627,    0
  240,20000628,   -1
  240,20000629,    0
  240,20000630,    0
  240,20000701,   45
  240,20000702,  139
  240,20000703,   36
  240,20000704,    0
  240,20000705,   14
  240,20000706,    0
  240,20000707,   -1
  240,20000708,   23
  240,20000709,   83
  240,20000710,  155
  240,20000711,   24
  240,20000712,    6
  240,20000713,   51
  240,20000714,   90
  240,20000715,   72
  240,20000716,    6
  240,20000717,   11
  240,20000718,   -1
  240,20000719,    4
  240,20000720,    0
  240,20000721,   -1
  240,20000722,    0
  240,20000723,    0
  240,20000724,   17
  240,20000725,    0
  240,20000726,   -1
  240,20000727,   65
  240,20000728,    0
  240,20000729,    0
  240,20000730,    0
  240,20000731,    0
  240,20000801,    7
  240,20000802,   -1
  240,20000803,   14
  240,20000804,    0
  240,20000805,    0
  240,20000806,    0
  240,20000807,   -1
  240,20000808,    2
  240,20000809,    0
  240,20000810,    5
  240,20000811,    0
  240,20000812,    0
  240,20000813,   -1
  240,20000814,  149
  240,20000815,   -1
  240,20000816,   -1
  240,20000817,   -1
  240,20000818,   -1
  240,20000819,   -1
  240,20000820,  211
  240,20000821,   92
  240,20000822,    0
  240,20000823,    0
  240,20000824,    0
  240,20000825,    0
  240,20000826,    0
  240,20000827,   19
  240,20000828,   13
  240,20000829,    1
  240,20000830,    0
  240,20000831,    0
  240,20000901,  169
  240,20000902,   69
  240,20000903,    8
  240,20000904,    1
  240,20000905,   -1
  240,20000906,  166
  240,20000907,    1
  240,20000908,   92
  240,20000909,   35
  240,20000910,    0
  240,20000911,    0
  240,20000912,   -1
  240,20000913,    0
  240,20000914,    0
  240,20000915,   82
  240,20000916,   24
  240,20000917,    7
  240,20000918,    0
  240,20000919,   -1
  240,20000920,    7
  240,20000921,    0
  240,20000922,   -1
  240,20000923,    0
  240,20000924,   21
  240,20000925,    4
  240,20000926,  158
  240,20000927,    2
  240,20000928,   47
  240,20000929,    2
  240,20000930,    9
  240,20001001,   28
  240,20001002,   -1
  240,20001003,    5
  240,20001004,    6
  240,20001005,   72
  240,20001006,  129
  240,20001007,    6
  240,20001008,   90
  240,20001009,   28
  240,20001010,  152
  240,20001011,   93
